시군명,사고년도,사고유형구분,다발지식별자,다발지역그룹식별자,법정동코드,위치코드,시도시군구명,사고지역위치명,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,위도,경도,사고다발지역폴리곤정보
의정부시,2018,자전거사고다발지,6519044,2019038,4115010200,41150001,경기도 의정부시1,경기도 의정부시 호원동(회룡역앞사거리 부근),4,4,0,2,2,0,37.72606659,127.0482948,"{""type"":""Polygon"",""coordinates"":[[[127.05009147,37.72606659],[127.05005695,37.72578936],[127.04995471,37.72552278],[127.04978868,37.7252771],[127.04956525,37.72506176],[127.04929299,37.72488503],[127.04898238,37.72475371],[127.04864534,37.72467285],[127.04829484,37.72464554],[127.04794433,37.72467285],[127.0476073,37.72475371],[127.04729668,37.72488503],[127.04702443,37.72506176],[127.04680099,37.7252771],[127.04663497,37.72552278],[127.04653273,37.72578936],[127.04649821,37.72606659],[127.04653273,37.72634382],[127.04663497,37.7266104],[127.04680099,37.72685607],[127.04702443,37.72707141],[127.04729668,37.72724813],[127.0476073,37.72737945],[127.04794433,37.72746031],[127.04829484,37.72748761],[127.04864534,37.72746031],[127.04898238,37.72737945],[127.04929299,37.72724813],[127.04956525,37.72707141],[127.04978868,37.72685607],[127.04995471,37.7266104],[127.05005695,37.72634382],[127.05009147,37.72606659]]]}"
의정부시,2018,자전거사고다발지,6516266,2019038,4115010100,41150002,경기도 의정부시2,경기도 의정부시 의정부동(명보치과 부근),4,4,0,1,2,1,37.73832366,127.0486139,"{""type"":""Polygon"",""coordinates"":[[[127.05041057,37.73832366],[127.05037605,37.73804647],[127.05027381,37.73777994],[127.05010778,37.7375343],[127.04988435,37.73731899],[127.04961209,37.7371423],[127.04930148,37.737011],[127.04896445,37.73693014],[127.04861394,37.73690284],[127.04826344,37.73693014],[127.0479264,37.737011],[127.04761579,37.7371423],[127.04734353,37.73731899],[127.0471201,37.7375343],[127.04695407,37.73777994],[127.04685183,37.73804647],[127.04681731,37.73832366],[127.04685183,37.73860084],[127.04695407,37.73886737],[127.0471201,37.73911301],[127.04734353,37.73932831],[127.04761579,37.739505],[127.0479264,37.7396363],[127.04826344,37.73971715],[127.04861394,37.73974445],[127.04896445,37.73971715],[127.04930148,37.7396363],[127.04961209,37.739505],[127.04988435,37.73932831],[127.05010778,37.73911301],[127.05027381,37.73886737],[127.05037605,37.73860084],[127.05041057,37.73832366]]]}"
의정부시,2017,보행노인사고다발지,6401916,2018029,4115010100,41150001,경기도 의정부시1,경기도 의정부시 의정부동(쌩얼라인 부근),8,8,0,3,4,1,37.73814705,127.0493248,"{""type"":""Polygon"",""coordinates"":[[[127.05112146,37.73814705],[127.05108694,37.73786987],[127.0509847,37.73760333],[127.05081867,37.73735769],[127.05059524,37.73714238],[127.05032298,37.73696569],[127.05001237,37.73683439],[127.04967533,37.73675353],[127.04932483,37.73672623],[127.04897432,37.73675353],[127.04863729,37.73683439],[127.04832667,37.73696569],[127.04805442,37.73714238],[127.04783099,37.73735769],[127.04766496,37.73760333],[127.04756272,37.73786987],[127.0475282,37.73814705],[127.04756272,37.73842424],[127.04766496,37.73869077],[127.04783099,37.7389364],[127.04805442,37.73915171],[127.04832667,37.7393284],[127.04863729,37.73945969],[127.04897432,37.73954054],[127.04932483,37.73956784],[127.04967533,37.73954054],[127.05001237,37.73945969],[127.05032298,37.7393284],[127.05059524,37.73915171],[127.05081867,37.7389364],[127.0509847,37.73869077],[127.05108694,37.73842424],[127.05112146,37.73814705]]]}"
의정부시,2017,보행노인사고다발지,6401919,2018029,4115010100,41150006,경기도 의정부시6,경기도 의정부시 의정부동(진흥건강원 부근),2,2,1,0,0,1,37.74533304,127.0506542,"{""type"":""Polygon"",""coordinates"":[[[127.05245084,37.74533304],[127.05241632,37.74505588],[127.05231408,37.74478937],[127.05214805,37.74454376],[127.05192462,37.74432847],[127.05165237,37.74415179],[127.05134175,37.7440205],[127.05100472,37.74393966],[127.05065421,37.74391236],[127.05030371,37.74393966],[127.04996667,37.7440205],[127.04965606,37.74415179],[127.0493838,37.74432847],[127.04916037,37.74454376],[127.04899434,37.74478937],[127.0488921,37.74505588],[127.04885758,37.74533304],[127.0488921,37.7456102],[127.04899434,37.7458767],[127.04916037,37.74612232],[127.0493838,37.7463376],[127.04965606,37.74651427],[127.04996667,37.74664555],[127.05030371,37.7467264],[127.05065421,37.74675369],[127.05100472,37.7467264],[127.05134175,37.74664555],[127.05165237,37.74651427],[127.05192462,37.7463376],[127.05214805,37.74612232],[127.05231408,37.7458767],[127.05241632,37.7456102],[127.05245084,37.74533304]]]}"
의정부시,2017,보행노인사고다발지,6397479,2018029,4115010100,41150005,경기도 의정부시5,경기도 의정부시 의정부동(의정부역3번출구 부근),3,3,0,1,2,0,37.73841943,127.0453901,"{""type"":""Polygon"",""coordinates"":[[[127.04718671,37.73841943],[127.04715219,37.73814224],[127.04704995,37.73787571],[127.04688392,37.73763007],[127.04666049,37.73741476],[127.04638823,37.73723807],[127.04607762,37.73710677],[127.04574058,37.73702592],[127.04539008,37.73699862],[127.04503957,37.73702592],[127.04470254,37.73710677],[127.04439192,37.73723807],[127.04411967,37.73741476],[127.04389623,37.73763007],[127.04373021,37.73787571],[127.04362797,37.73814224],[127.04359345,37.73841943],[127.04362797,37.73869661],[127.04373021,37.73896314],[127.04389623,37.73920878],[127.04411967,37.73942408],[127.04439192,37.73960077],[127.04470254,37.73973206],[127.04503957,37.73981291],[127.04539008,37.73984021],[127.04574058,37.73981291],[127.04607762,37.73973206],[127.04638823,37.73960077],[127.04666049,37.73942408],[127.04688392,37.73920878],[127.04704995,37.73896314],[127.04715219,37.73869661],[127.04718671,37.73841943]]]}"
의정부시,2017,보행노인사고다발지,6401917,2018029,4115010100,41150004,경기도 의정부시4,경기도 의정부시 의정부동(가재울교차로 부근),4,5,1,1,2,1,37.75088733,127.0446085,"{""type"":""Polygon"",""coordinates"":[[[127.04640511,37.75088733],[127.04637059,37.75061019],[127.04626835,37.7503437],[127.04610233,37.7500981],[127.04587889,37.74988283],[127.04560664,37.74970617],[127.04529602,37.74957489],[127.04495899,37.74949405],[127.04460848,37.74946676],[127.04425798,37.74949405],[127.04392094,37.74957489],[127.04361033,37.74970617],[127.04333807,37.74988283],[127.04311464,37.7500981],[127.04294861,37.7503437],[127.04284637,37.75061019],[127.04281185,37.75088733],[127.04284637,37.75116447],[127.04294861,37.75143095],[127.04311464,37.75167655],[127.04333807,37.75189181],[127.04361033,37.75206847],[127.04392094,37.75219974],[127.04425798,37.75228058],[127.04460848,37.75230788],[127.04495899,37.75228058],[127.04529602,37.75219974],[127.04560664,37.75206847],[127.04587889,37.75189181],[127.04610233,37.75167655],[127.04626835,37.75143095],[127.04637059,37.75116447],[127.04640511,37.75088733]]]}"
의정부시,2017,보행노인사고다발지,6401918,2018029,4115010200,41150003,경기도 의정부시3,경기도 의정부시 호원동(호암교 부근),5,6,0,5,1,0,37.71476416,127.0490333,"{""type"":""Polygon"",""coordinates"":[[[127.05082998,37.71476416],[127.05079546,37.71448689],[127.05069322,37.71422027],[127.05052719,37.71397455],[127.05030376,37.71375918],[127.0500315,37.71358242],[127.04972089,37.71345108],[127.04938385,37.7133702],[127.04903335,37.71334289],[127.04868284,37.7133702],[127.04834581,37.71345108],[127.04803519,37.71358242],[127.04776294,37.71375918],[127.04753951,37.71397455],[127.04737348,37.71422027],[127.04727124,37.71448689],[127.04723672,37.71476416],[127.04727124,37.71504143],[127.04737348,37.71530805],[127.04753951,37.71555376],[127.04776294,37.71576913],[127.04803519,37.71594588],[127.04834581,37.71607722],[127.04868284,37.71615809],[127.04903335,37.7161854],[127.04938385,37.71615809],[127.04972089,37.71607722],[127.0500315,37.71594588],[127.05030376,37.71576913],[127.05052719,37.71555376],[127.05069322,37.71530805],[127.05079546,37.71504143],[127.05082998,37.71476416]]]}"
의정부시,2017,보행노인사고다발지,6401915,2018029,4115010100,41150002,경기도 의정부시2,경기도 의정부시 의정부동(제임스시카고피자 부근),7,7,0,5,1,1,37.74125866,127.050032,"{""type"":""Polygon"",""coordinates"":[[[127.05182865,37.74125866],[127.05179412,37.74098149],[127.05169189,37.74071496],[127.05152586,37.74046933],[127.05130243,37.74025404],[127.05103017,37.74007735],[127.05071956,37.73994605],[127.05038252,37.7398652],[127.05003202,37.7398379],[127.04968151,37.7398652],[127.04934447,37.73994605],[127.04903386,37.74007735],[127.04876161,37.74025404],[127.04853817,37.74046933],[127.04837215,37.74071496],[127.04826991,37.74098149],[127.04823539,37.74125866],[127.04826991,37.74153583],[127.04837215,37.74180235],[127.04853817,37.74204798],[127.04876161,37.74226327],[127.04903386,37.74243996],[127.04934447,37.74257125],[127.04968151,37.74265209],[127.05003202,37.74267939],[127.05038252,37.74265209],[127.05071956,37.74257125],[127.05103017,37.74243996],[127.05130243,37.74226327],[127.05152586,37.74204798],[127.05169189,37.74180235],[127.05179412,37.74153583],[127.05182865,37.74125866]]]}"
의정부시,2017,보행어린이사고다발지,6395829,2018028,4115010200,41150001,경기도 의정부시1,경기도 의정부시 호원동(회룡초교 부근),3,3,0,0,1,2,37.71455231,127.045527,"{""type"":""Polygon"",""coordinates"":[[[127.04732359,37.71455231],[127.04728907,37.71427504],[127.04718683,37.71400842],[127.04702081,37.7137627],[127.04679737,37.71354733],[127.04652512,37.71337057],[127.0462145,37.71323923],[127.04587747,37.71315835],[127.04552696,37.71313104],[127.04517646,37.71315835],[127.04483942,37.71323923],[127.04452881,37.71337057],[127.04425655,37.71354733],[127.04403312,37.7137627],[127.04386709,37.71400842],[127.04376485,37.71427504],[127.04373033,37.71455231],[127.04376485,37.71482959],[127.04386709,37.7150962],[127.04403312,37.71534192],[127.04425655,37.71555729],[127.04452881,37.71573404],[127.04483942,37.71586537],[127.04517646,37.71594625],[127.04552696,37.71597356],[127.04587747,37.71594625],[127.0462145,37.71586537],[127.04652512,37.71573404],[127.04679737,37.71555729],[127.04702081,37.71534192],[127.04718683,37.7150962],[127.04728907,37.71482959],[127.04732359,37.71455231]]]}"
의정부시,2017,자전거사고다발지,6411385,2018032,4115010100,41150001,경기도 의정부시1,경기도 의정부시 의정부동(범골입구사거리 부근),4,4,1,0,3,0,37.73302046,127.0384209,"{""type"":""Polygon"",""coordinates"":[[[127.04021754,37.73302046],[127.04018302,37.73274325],[127.04008078,37.7324767],[127.03991475,37.73223104],[127.03969132,37.73201572],[127.03941906,37.73183901],[127.03910845,37.7317077],[127.03877141,37.73162684],[127.03842091,37.73159954],[127.0380704,37.73162684],[127.03773337,37.7317077],[127.03742275,37.73183901],[127.0371505,37.73201572],[127.03692706,37.73223104],[127.03676104,37.7324767],[127.0366588,37.73274325],[127.03662428,37.73302046],[127.0366588,37.73329766],[127.03676104,37.73356421],[127.03692706,37.73380987],[127.0371505,37.73402518],[127.03742275,37.73420189],[127.03773337,37.73433319],[127.0380704,37.73441405],[127.03842091,37.73444135],[127.03877141,37.73441405],[127.03910845,37.73433319],[127.03941906,37.73420189],[127.03969132,37.73402518],[127.03991475,37.73380987],[127.04008078,37.73356421],[127.04018302,37.73329766],[127.04021754,37.73302046]]]}"
의정부시,2017,자전거사고다발지,6411345,2018032,4115010400,41150002,경기도 의정부시2,경기도 의정부시 신곡동(장암초교 부근),4,4,0,1,0,3,37.72664385,127.0584893,"{""type"":""Polygon"",""coordinates"":[[[127.06028596,37.72664385],[127.06025144,37.72636662],[127.0601492,37.72610004],[127.05998317,37.72585436],[127.05975974,37.72563902],[127.05948748,37.7254623],[127.05917687,37.72533098],[127.05883983,37.72525011],[127.05848933,37.72522281],[127.05813882,37.72525011],[127.05780179,37.72533098],[127.05749117,37.7254623],[127.05721892,37.72563902],[127.05699548,37.72585436],[127.05682946,37.72610004],[127.05672722,37.72636662],[127.0566927,37.72664385],[127.05672722,37.72692107],[127.05682946,37.72718765],[127.05699548,37.72743332],[127.05721892,37.72764866],[127.05749117,37.72782538],[127.05780179,37.72795669],[127.05813882,37.72803755],[127.05848933,37.72806486],[127.05883983,37.72803755],[127.05917687,37.72795669],[127.05948748,37.72782538],[127.05975974,37.72764866],[127.05998317,37.72743332],[127.0601492,37.72718765],[127.06025144,37.72692107],[127.06028596,37.72664385]]]}"
의정부시,2016,보행노인사고다발지,6242586,2017029,4115010200,41150005,경기도 의정부시5,경기도 의정부시 호원동((한신1차아파트앞) 부근),3,3,1,0,1,1,37.72574391,127.0469768,"{""type"":""Polygon"",""coordinates"":[[[127.04877344,37.72574391],[127.04873891,37.72546668],[127.04863668,37.7252001],[127.04847065,37.72495442],[127.04824722,37.72473907],[127.04797496,37.72456235],[127.04766435,37.72443102],[127.04732731,37.72435016],[127.04697681,37.72432285],[127.0466263,37.72435016],[127.04628926,37.72443102],[127.04597865,37.72456235],[127.0457064,37.72473907],[127.04548296,37.72495442],[127.04531694,37.7252001],[127.0452147,37.72546668],[127.04518017,37.72574391],[127.0452147,37.72602114],[127.04531694,37.72628772],[127.04548296,37.72653339],[127.0457064,37.72674873],[127.04597865,37.72692545],[127.04628926,37.72705677],[127.0466263,37.72713763],[127.04697681,37.72716494],[127.04732731,37.72713763],[127.04766435,37.72705677],[127.04797496,37.72692545],[127.04824722,37.72674873],[127.04847065,37.72653339],[127.04863668,37.72628772],[127.04873891,37.72602114],[127.04877344,37.72574391]]]}"
의정부시,2016,보행노인사고다발지,6250233,2017029,4115010200,41150006,경기도 의정부시6,경기도 의정부시 호원동(우성 1차 아파트 부근),3,3,0,2,1,0,37.71457576,127.0476207,"{""type"":""Polygon"",""coordinates"":[[[127.04941737,37.71457576],[127.04938285,37.71429849],[127.04928061,37.71403187],[127.04911458,37.71378615],[127.04889115,37.71357078],[127.04861889,37.71339402],[127.04830828,37.71326268],[127.04797124,37.7131818],[127.04762074,37.71315449],[127.04727023,37.7131818],[127.0469332,37.71326268],[127.04662258,37.71339402],[127.04635033,37.71357078],[127.04612689,37.71378615],[127.04596087,37.71403187],[127.04585863,37.71429849],[127.04582411,37.71457576],[127.04585863,37.71485304],[127.04596087,37.71511965],[127.04612689,37.71536537],[127.04635033,37.71558074],[127.04662258,37.71575748],[127.0469332,37.71588882],[127.04727023,37.7159697],[127.04762074,37.71599701],[127.04797124,37.7159697],[127.04830828,37.71588882],[127.04861889,37.71575748],[127.04889115,37.71558074],[127.04911458,37.71536537],[127.04928061,37.71511965],[127.04938285,37.71485304],[127.04941737,37.71457576]]]}"
의정부시,2016,보행노인사고다발지,6250231,2017029,4115011000,41150004,경기도 의정부시4,경기도 의정부시 가능동((LPG충전소앞) 부근),3,3,1,1,1,0,37.7542299,127.0445798,"{""type"":""Polygon"",""coordinates"":[[[127.04637646,37.7542299],[127.04634194,37.75395277],[127.0462397,37.75368629],[127.04607368,37.75344071],[127.04585024,37.75322545],[127.04557799,37.75304879],[127.04526737,37.75291752],[127.04493034,37.75283668],[127.04457983,37.75280939],[127.04422933,37.75283668],[127.04389229,37.75291752],[127.04358168,37.75304879],[127.04330942,37.75322545],[127.04308599,37.75344071],[127.04291996,37.75368629],[127.04281772,37.75395277],[127.0427832,37.7542299],[127.04281772,37.75450702],[127.04291996,37.75477349],[127.04308599,37.75501908],[127.04330942,37.75523433],[127.04358168,37.75541099],[127.04389229,37.75554225],[127.04422933,37.75562308],[127.04457983,37.75565038],[127.04493034,37.75562308],[127.04526737,37.75554225],[127.04557799,37.75541099],[127.04585024,37.75523433],[127.04607368,37.75501908],[127.0462397,37.75477349],[127.04634194,37.75450702],[127.04637646,37.7542299]]]}"
의정부시,2016,보행노인사고다발지,6250232,2017029,4115010900,41150003,경기도 의정부시3,경기도 의정부시 금오동(강원어닝천막사 부근),3,3,1,1,1,0,37.74914452,127.0593361,"{""type"":""Polygon"",""coordinates"":[[[127.06113277,37.74914452],[127.06109825,37.74886737],[127.06099601,37.74860088],[127.06082998,37.74835527],[127.06060655,37.74814],[127.06033429,37.74796333],[127.06002368,37.74783205],[127.05968664,37.74775121],[127.05933614,37.74772391],[127.05898563,37.74775121],[127.0586486,37.74783205],[127.05833798,37.74796333],[127.05806573,37.74814],[127.05784229,37.74835527],[127.05767627,37.74860088],[127.05757403,37.74886737],[127.05753951,37.74914452],[127.05757403,37.74942166],[127.05767627,37.74968815],[127.05784229,37.74993375],[127.05806573,37.75014902],[127.05833798,37.75032569],[127.0586486,37.75045696],[127.05898563,37.7505378],[127.05933614,37.7505651],[127.05968664,37.7505378],[127.06002368,37.75045696],[127.06033429,37.75032569],[127.06060655,37.75014902],[127.06082998,37.74993375],[127.06099601,37.74968815],[127.06109825,37.74942166],[127.06113277,37.74914452]]]}"
의정부시,2016,보행노인사고다발지,6250230,2017029,4115010100,41150002,경기도 의정부시2,경기도 의정부시 의정부동((경기도교사교육원앞) 부근),4,4,0,1,3,0,37.73326773,127.0381017,"{""type"":""Polygon"",""coordinates"":[[[127.03989836,37.73326773],[127.03986383,37.73299052],[127.0397616,37.73272397],[127.03959557,37.73247832],[127.03937214,37.732263],[127.03909988,37.73208629],[127.03878927,37.73195498],[127.03845223,37.73187412],[127.03810173,37.73184682],[127.03775122,37.73187412],[127.03741418,37.73195498],[127.03710357,37.73208629],[127.03683132,37.732263],[127.03660788,37.73247832],[127.03644186,37.73272397],[127.03633962,37.73299052],[127.03630509,37.73326773],[127.03633962,37.73354493],[127.03644186,37.73381148],[127.03660788,37.73405713],[127.03683132,37.73427245],[127.03710357,37.73444915],[127.03741418,37.73458046],[127.03775122,37.73466131],[127.03810173,37.73468861],[127.03845223,37.73466131],[127.03878927,37.73458046],[127.03909988,37.73444915],[127.03937214,37.73427245],[127.03959557,37.73405713],[127.0397616,37.73381148],[127.03986383,37.73354493],[127.03989836,37.73326773]]]}"
의정부시,2016,보행노인사고다발지,6243379,2017029,4115010100,41150001,경기도 의정부시1,경기도 의정부시 의정부동(삼광철물 부근),7,7,1,1,5,0,37.7405435,127.0516536,"{""type"":""Polygon"",""coordinates"":[[[127.05345022,37.7405435],[127.0534157,37.74026632],[127.05331346,37.7399998],[127.05314743,37.73975417],[127.052924,37.73953887],[127.05265174,37.73936217],[127.05234113,37.73923088],[127.05200409,37.73915003],[127.05165359,37.73912273],[127.05130308,37.73915003],[127.05096605,37.73923088],[127.05065543,37.73936217],[127.05038318,37.73953887],[127.05015974,37.73975417],[127.04999372,37.7399998],[127.04989148,37.74026632],[127.04985696,37.7405435],[127.04989148,37.74082068],[127.04999372,37.7410872],[127.05015974,37.74133283],[127.05038318,37.74154812],[127.05065543,37.74172481],[127.05096605,37.7418561],[127.05130308,37.74193695],[127.05165359,37.74196425],[127.05200409,37.74193695],[127.05234113,37.7418561],[127.05265174,37.74172481],[127.052924,37.74154812],[127.05314743,37.74133283],[127.05331346,37.7410872],[127.0534157,37.74082068],[127.05345022,37.7405435]]]}"
의정부시,2016,자전거사고다발지,6317109,2017050,4115011000,41150004,경기도 의정부시4,경기도 의정부시 가능동(가능삼거리 부근),5,5,0,1,4,0,37.74574767,127.0345467,"{""type"":""Polygon"",""coordinates"":[[[127.03634335,37.74574767],[127.03630883,37.74547051],[127.03620659,37.745204],[127.03604056,37.74495839],[127.03581713,37.74474311],[127.03554487,37.74456643],[127.03523426,37.74443514],[127.03489722,37.74435429],[127.03454672,37.744327],[127.03419621,37.74435429],[127.03385918,37.74443514],[127.03354857,37.74456643],[127.03327631,37.74474311],[127.03305288,37.74495839],[127.03288685,37.745204],[127.03278461,37.74547051],[127.03275009,37.74574767],[127.03278461,37.74602483],[127.03288685,37.74629133],[127.03305288,37.74653694],[127.03327631,37.74675222],[127.03354857,37.74692889],[127.03385918,37.74706018],[127.03419621,37.74714102],[127.03454672,37.74716831],[127.03489722,37.74714102],[127.03523426,37.74706018],[127.03554487,37.74692889],[127.03581713,37.74675222],[127.03604056,37.74653694],[127.03620659,37.74629133],[127.03630883,37.74602483],[127.03634335,37.74574767]]]}"
의정부시,2016,자전거사고다발지,6317108,2017050,4115010100,41150003,경기도 의정부시3,경기도 의정부시 의정부동(신흥교 부근),5,5,0,3,2,0,37.73170268,127.0435175,"{""type"":""Polygon"",""coordinates"":[[[127.0453141,37.73170268],[127.04527958,37.73142547],[127.04517734,37.73115891],[127.04501132,37.73091325],[127.04478788,37.73069793],[127.04451563,37.73052121],[127.04420501,37.7303899],[127.04386798,37.73030904],[127.04351747,37.73028174],[127.04316697,37.73030904],[127.04282993,37.7303899],[127.04251932,37.73052121],[127.04224706,37.73069793],[127.04202363,37.73091325],[127.0418576,37.73115891],[127.04175536,37.73142547],[127.04172084,37.73170268],[127.04175536,37.73197989],[127.0418576,37.73224645],[127.04202363,37.7324921],[127.04224706,37.73270742],[127.04251932,37.73288413],[127.04282993,37.73301544],[127.04316697,37.73309629],[127.04351747,37.7331236],[127.04386798,37.73309629],[127.04420501,37.73301544],[127.04451563,37.73288413],[127.04478788,37.73270742],[127.04501132,37.7324921],[127.04517734,37.73224645],[127.04527958,37.73197989],[127.0453141,37.73170268]]]}"
의정부시,2016,자전거사고다발지,6317107,2017050,4115010100,41150002,경기도 의정부시2,경기도 의정부시 의정부동(중앙교차로 부근),6,6,0,2,3,1,37.74360494,127.0461447,"{""type"":""Polygon"",""coordinates"":[[[127.04794136,37.74360494],[127.04790684,37.74332778],[127.0478046,37.74306126],[127.04763858,37.74281564],[127.04741514,37.74260035],[127.04714289,37.74242366],[127.04683227,37.74229237],[127.04649524,37.74221153],[127.04614473,37.74218423],[127.04579423,37.74221153],[127.04545719,37.74229237],[127.04514658,37.74242366],[127.04487432,37.74260035],[127.04465089,37.74281564],[127.04448486,37.74306126],[127.04438262,37.74332778],[127.0443481,37.74360494],[127.04438262,37.74388211],[127.04448486,37.74414862],[127.04465089,37.74439424],[127.04487432,37.74460952],[127.04514658,37.7447862],[127.04545719,37.74491748],[127.04579423,37.74499833],[127.04614473,37.74502563],[127.04649524,37.74499833],[127.04683227,37.74491748],[127.04714289,37.7447862],[127.04741514,37.74460952],[127.04763858,37.74439424],[127.0478046,37.74414862],[127.04790684,37.74388211],[127.04794136,37.74360494]]]}"
의정부시,2016,자전거사고다발지,6302961,2017050,4115010100,41150001,경기도 의정부시1,경기도 의정부시 의정부동(의정부1동주택은행B 부근),6,6,0,2,4,0,37.74132729,127.0515581,"{""type"":""Polygon"",""coordinates"":[[[127.05335469,37.74132729],[127.05332017,37.74105011],[127.05321793,37.74078359],[127.0530519,37.74053796],[127.05282847,37.74032266],[127.05255621,37.74014597],[127.0522456,37.74001468],[127.05190856,37.73993383],[127.05155806,37.73990653],[127.05120755,37.73993383],[127.05087052,37.74001468],[127.0505599,37.74014597],[127.05028765,37.74032266],[127.05006422,37.74053796],[127.04989819,37.74078359],[127.04979595,37.74105011],[127.04976143,37.74132729],[127.04979595,37.74160446],[127.04989819,37.74187098],[127.05006422,37.74211661],[127.05028765,37.7423319],[127.0505599,37.74250858],[127.05087052,37.74263987],[127.05120755,37.74272072],[127.05155806,37.74274802],[127.05190856,37.74272072],[127.0522456,37.74263987],[127.05255621,37.74250858],[127.05282847,37.7423319],[127.0530519,37.74211661],[127.05321793,37.74187098],[127.05332017,37.74160446],[127.05335469,37.74132729]]]}"
의정부시,2015,보행노인사고다발지,6222627,2016146,4115010500,41150005,경기도 의정부시5,경기도 의정부시 용현동(송산교차로 부근),3,4,0,2,1,1,37.73688357,127.0700357,"{""type"":""Polygon"",""coordinates"":[[[127.07183237,37.73688357],[127.07179784,37.73660638],[127.07169561,37.73633984],[127.07152958,37.7360942],[127.07130615,37.73587889],[127.07103389,37.73570219],[127.07072328,37.73557089],[127.07038624,37.73549003],[127.07003574,37.73546273],[127.06968523,37.73549003],[127.0693482,37.73557089],[127.06903758,37.73570219],[127.06876533,37.73587889],[127.06854189,37.7360942],[127.06837587,37.73633984],[127.06827363,37.73660638],[127.06823911,37.73688357],[127.06827363,37.73716076],[127.06837587,37.7374273],[127.06854189,37.73767294],[127.06876533,37.73788824],[127.06903758,37.73806494],[127.0693482,37.73819623],[127.06968523,37.73827709],[127.07003574,37.73830439],[127.07038624,37.73827709],[127.07072328,37.73819623],[127.07103389,37.73806494],[127.07130615,37.73788824],[127.07152958,37.73767294],[127.07169561,37.7374273],[127.07179784,37.73716076],[127.07183237,37.73688357]]]}"
의정부시,2015,보행노인사고다발지,6222857,2016146,4115010300,41150004,경기도 의정부시4,경기도 의정부시 장암동((발곡중학교앞) 부근),3,3,1,0,1,1,37.72563106,127.0556206,"{""type"":""Polygon"",""coordinates"":[[[127.05741719,37.72563106],[127.05738267,37.72535383],[127.05728043,37.72508725],[127.0571144,37.72484157],[127.05689097,37.72462622],[127.05661872,37.72444949],[127.0563081,37.72431817],[127.05597107,37.72423731],[127.05562056,37.72421],[127.05527006,37.72423731],[127.05493302,37.72431817],[127.05462241,37.72444949],[127.05435015,37.72462622],[127.05412672,37.72484157],[127.05396069,37.72508725],[127.05385845,37.72535383],[127.05382393,37.72563106],[127.05385845,37.72590829],[127.05396069,37.72617487],[127.05412672,37.72642055],[127.05435015,37.72663588],[127.05462241,37.72681261],[127.05493302,37.72694392],[127.05527006,37.72702479],[127.05562056,37.72705209],[127.05597107,37.72702479],[127.0563081,37.72694392],[127.05661872,37.72681261],[127.05689097,37.72663588],[127.0571144,37.72642055],[127.05728043,37.72617487],[127.05738267,37.72590829],[127.05741719,37.72563106]]]}"
의정부시,2015,보행노인사고다발지,6222628,2016146,4115010500,41150006,경기도 의정부시6,경기도 의정부시 용현동(고흥빌딩 부근),3,3,0,0,1,2,37.73570012,127.061532,"{""type"":""Polygon"",""coordinates"":[[[127.06332862,37.73570012],[127.0632941,37.73542293],[127.06319186,37.73515638],[127.06302583,37.73491074],[127.0628024,37.73469542],[127.06253014,37.73451872],[127.06221953,37.73438742],[127.06188249,37.73430656],[127.06153199,37.73427926],[127.06118148,37.73430656],[127.06084445,37.73438742],[127.06053383,37.73451872],[127.06026158,37.73469542],[127.06003814,37.73491074],[127.05987212,37.73515638],[127.05976988,37.73542293],[127.05973536,37.73570012],[127.05976988,37.73597732],[127.05987212,37.73624386],[127.06003814,37.7364895],[127.06026158,37.73670481],[127.06053383,37.73688151],[127.06084445,37.73701281],[127.06118148,37.73709366],[127.06153199,37.73712096],[127.06188249,37.73709366],[127.06221953,37.73701281],[127.06253014,37.73688151],[127.0628024,37.73670481],[127.06302583,37.7364895],[127.06319186,37.73624386],[127.0632941,37.73597732],[127.06332862,37.73570012]]]}"
의정부시,2015,보행노인사고다발지,6222685,2016146,4115011000,41150002,경기도 의정부시2,경기도 의정부시 가능동((백조빌라앞) 부근),4,4,0,3,1,0,37.75175381,127.0440485,"{""type"":""Polygon"",""coordinates"":[[[127.04584511,37.75175381],[127.04581059,37.75147668],[127.04570835,37.75121019],[127.04554232,37.7509646],[127.04531889,37.75074933],[127.04504663,37.75057266],[127.04473602,37.75044139],[127.04439898,37.75036055],[127.04404848,37.75033326],[127.04369797,37.75036055],[127.04336094,37.75044139],[127.04305032,37.75057266],[127.04277807,37.75074933],[127.04255463,37.7509646],[127.04238861,37.75121019],[127.04228637,37.75147668],[127.04225185,37.75175381],[127.04228637,37.75203095],[127.04238861,37.75229743],[127.04255463,37.75254302],[127.04277807,37.75275828],[127.04305032,37.75293494],[127.04336094,37.75306621],[127.04369797,37.75314705],[127.04404848,37.75317434],[127.04439898,37.75314705],[127.04473602,37.75306621],[127.04504663,37.75293494],[127.04531889,37.75275828],[127.04554232,37.75254302],[127.04570835,37.75229743],[127.04581059,37.75203095],[127.04584511,37.75175381]]]}"
